player,n_early,n_late,obs_mwp_early,sim_mwp_early,clutch_early,obs_mwp_late,sim_mwp_late,clutch_late
Rebecca Marino,62,63,40.32258064516129,39.80645161290323,0.516129032258057,36.507936507936506,41.17460317460317,-4.666666666666664
Rebecca Peterson,81,82,46.913580246913575,48.302469135802454,-1.3888888888888786,41.46341463414634,42.43292682926829,-0.9695121951219505
Rebecca Sramkova,51,52,52.94117647058824,49.068627450980394,3.8725490196078454,44.230769230769226,44.29807692307693,-0.0673076923077005
Roberta Vinci,241,241,51.45228215767634,49.68464730290456,1.767634854771785,53.11203319502075,52.47717842323651,0.6348547717842408
Romina Oprandi,56,57,35.714285714285715,41.78571428571428,-6.071428571428562,42.10526315789473,42.46491228070175,-0.35964912280702066
Sabine Lisicki,172,172,59.30232558139535,59.593023255813954,-0.2906976744186025,52.32558139534884,53.395348837209305,-1.0697674418604635
Saisai Zheng,105,105,35.23809523809524,36.4,-1.1619047619047578,47.61904761904761,47.6,0.019047619047611875
Samantha Stosur,329,330,59.87841945288754,58.51975683890578,1.358662613981764,52.72727272727272,52.5060606060606,0.22121212121211897
Sania Mirza,80,80,52.5,52.7875,-0.2875000000000014,43.75,45.9,-2.1499999999999986
Sara Errani,301,302,57.475083056478404,56.02823920265781,1.4468438538205959,50.331125827814574,49.42715231788079,0.9039735099337847
Sara Sorribes Tormo,139,140,43.884892086330936,40.24820143884892,3.6366906474820127,55.00000000000001,53.34642857142857,1.6535714285714391
Serena Williams,316,317,85.44303797468355,81.92879746835445,3.5142405063291022,87.38170347003155,83.05047318611989,4.331230283911665
Shahar Peer,181,182,60.22099447513812,58.45303867403315,1.7679558011049679,50.0,48.233516483516475,1.7664835164835253
Shelby Rogers,128,129,42.96875,45.19140625,-2.22265625,49.6124031007752,50.05426356589147,-0.441860465116271
Shuai Peng,221,221,54.29864253393665,55.91176470588236,-1.6131221719457116,52.03619909502263,51.61538461538461,0.4208144796380182
Shuai Zhang,241,241,44.81327800829876,44.732365145228215,0.08091286307054446,47.30290456431535,47.724066390041486,-0.4211618257261378
Silvia Soler Espinosa,74,75,36.486486486486484,34.48648648648649,1.999999999999993,32.0,33.24,-1.240000000000002
Simona Halep,290,290,66.55172413793103,63.76724137931034,2.7844827586206904,75.86206896551724,72.78103448275863,3.0810344827586107
Sloane Stephens,264,264,59.09090909090909,54.85227272727272,4.238636363636374,50.0,49.26704545454546,0.7329545454545396
Sofia Arvidsson,101,101,41.584158415841586,41.57425742574258,0.009900990099005469,41.584158415841586,38.55940594059406,3.0247524752475243
Sofia Kenin,160,161,61.25000000000001,54.49375,6.7562500000000085,44.099378881987576,44.06832298136646,0.031055900621119292
Sorana Cirstea,323,323,45.82043343653251,44.524767801857585,1.2956656346749256,53.56037151702786,53.8235294117647,-0.2631578947368425
Stefanie Voegele,129,130,40.310077519379846,42.83720930232558,-2.5271317829457374,30.76923076923077,34.5,-3.73076923076923
Su Wei Hsieh,142,143,40.845070422535215,43.83450704225352,-2.9894366197183047,51.048951048951054,50.870629370629366,0.17832167832168722
Svetlana Kuznetsova,344,345,69.47674418604652,66.72383720930233,2.7529069767441854,57.971014492753625,56.94782608695652,1.0231884057971072
Sybille Bammer,97,98,51.546391752577314,52.44845360824742,-0.9020618556701052,42.857142857142854,44.20408163265306,-1.3469387755102034
Tamara Korpatsch,54,55,33.33333333333333,35.83333333333333,-2.5,41.81818181818181,43.17272727272728,-1.354545454545466
Tamara Zidansek,87,87,47.12643678160919,47.83333333333333,-0.7068965517241352,45.97701149425287,43.89080459770114,2.0862068965517295
Tamarine Tanasugarn,69,69,44.927536231884055,39.29710144927537,5.630434782608688,44.927536231884055,44.26811594202899,0.6594202898550634
Tamira Paszek,102,102,46.07843137254902,46.65686274509803,-0.5784313725490122,43.13725490196079,38.08823529411765,5.049019607843135
Tathiana Garbin,63,63,41.269841269841265,43.41269841269841,-2.142857142857146,38.095238095238095,37.89682539682539,0.19841269841270304
Tatjana Maria,160,161,36.25,38.4625,-2.2124999999999986,42.2360248447205,43.80745341614907,-1.5714285714285765
Taylor Townsend,73,73,38.35616438356164,36.99999999999999,1.356164383561648,50.68493150684932,54.68493150684932,-4.0
Tereza Martincova,80,81,42.5,43.0125,-0.5125000000000028,41.9753086419753,44.56172839506173,-2.5864197530864246
Timea Babos,143,143,45.45454545454545,46.213286713286706,-0.758741258741253,37.76223776223776,43.83916083916083,-6.076923076923073
Timea Bacsinszky,135,136,51.11111111111111,49.651851851851845,1.4592592592592624,55.14705882352941,55.147058823529406,7.105427357601002e-15
Tsvetana Pironkova,165,166,38.78787878787879,42.53636363636364,-3.74848484848485,45.18072289156627,48.66566265060241,-3.4849397590361377
Urszula Radwanska,100,100,44.0,43.51,0.490000000000002,42.0,42.725,-0.7250000000000014
Vania King,116,117,38.793103448275865,39.30172413793103,-0.5086206896551673,47.863247863247864,46.205128205128204,1.6581196581196593
Varvara Gracheva,100,100,43.0,44.58,-1.5799999999999983,40.0,38.055,1.9450000000000003
Varvara Lepchenko,169,169,40.23668639053255,41.88165680473373,-1.6449704142011825,41.42011834319527,41.23668639053254,0.1834319526627297
Venus Williams,295,295,77.28813559322035,75.9322033898305,1.355932203389841,57.96610169491525,56.052542372881355,1.9135593220338976
Vera Dushevina,111,111,46.846846846846844,42.72072072072072,4.126126126126124,42.34234234234234,45.31531531531531,-2.9729729729729684
Vera Zvonareva,231,232,69.6969696969697,68.84848484848484,0.8484848484848584,57.758620689655174,56.875,0.8836206896551744
Veronika Kudermetova,168,169,55.952380952380956,52.160714285714285,3.7916666666666714,54.437869822485204,55.357988165680474,-0.92011834319527
Victoria Azarenka,359,359,77.15877437325905,74.8259052924791,2.3328690807799433,66.29526462395543,66.16016713091922,0.13509749303621277
Viktoria Hruncakova,70,70,48.57142857142857,48.64285714285714,-0.0714285714285694,41.42857142857143,34.77142857142857,6.657142857142858
Viktorija Golubic,123,124,43.90243902439025,47.613821138211385,-3.711382113821138,41.935483870967744,40.48790322580645,1.4475806451612954
Viktoriya Tomova,83,83,32.53012048192771,34.578313253012055,-2.048192771084345,36.144578313253014,40.12048192771084,-3.9759036144578275
Virginie Razzano,116,117,48.275862068965516,48.67672413793103,-0.400862068965516,48.717948717948715,47.47008547008547,1.2478632478632434
Xin Yu Wang,105,106,42.857142857142854,44.514285714285705,-1.6571428571428513,49.056603773584904,47.820754716981135,1.2358490566037688
Xiyu Wang,76,76,46.05263157894737,46.164473684210535,-0.11184210526316463,40.78947368421053,50.19736842105263,-9.407894736842103
Yafan Wang,78,78,48.717948717948715,50.91025641025641,-2.1923076923076934,38.46153846153847,40.14743589743589,-1.6858974358974237
Yanina Wickmayer,201,202,59.70149253731343,58.756218905472636,0.9452736318407915,42.57425742574257,42.13366336633664,0.44059405940593166
Yaroslava Shvedova,139,140,43.16546762589928,48.14748201438849,-4.982014388489205,41.42857142857143,42.207142857142856,-0.7785714285714249
Yue Yuan,58,58,48.275862068965516,50.72413793103448,-2.448275862068961,41.37931034482759,43.137931034482754,-1.7586206896551673
Yulia Putintseva,254,255,47.63779527559055,46.71653543307086,0.9212598425196887,54.509803921568626,55.086274509803914,-0.5764705882352885
Yung Jan Chan,52,53,38.46153846153847,39.58653846153846,-1.124999999999993,30.18867924528302,36.66981132075472,-6.481132075471699
Yvonne Meusburger,59,60,37.28813559322034,36.10169491525423,1.186440677966111,50.0,49.4,0.6000000000000014
Zarina Diyas,115,115,46.95652173913044,48.14782608695653,-1.1913043478260903,46.95652173913044,46.28695652173914,0.6695652173912947
